url_length,dot_count,hyphen_count,underscore_count,slash_count,question_count,equal_count,at_count,ampersand_count,digit_count,alpha_count,is_https,has_ip,subdomain_count,has_suspicious_keywords,hostname_length,path_length,query_length,fragment_length,parameter_count,colon_count,semicolon_count,comma_count,dollar_count,percent_count,tilde_count,plus_count,special_char_count,entropy,brand_impersonation,label
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,4.1163,0,1
42,2,0,0,3,0,0,0,0,0,36,1,0,1,0,33,1,0,0,0,1,0,0,0,0,0,0,6,4.2432,0,0
74,1,2,0,4,1,2,0,1,2,59,1,0,0,0,29,7,29,0,2,1,1,0,0,0,0,0,13,4.7401,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.7337,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.9435,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.8868,0,1
28,3,0,0,2,0,0,0,0,0,22,0,0,2,0,21,0,0,0,0,1,0,0,0,0,0,0,6,3.9677,0,0
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.9094,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.8439,0,1
31,2,1,0,2,0,0,0,0,0,25,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,6,4.0668,0,1
38,2,0,0,2,0,0,0,0,0,33,1,0,1,0,30,0,0,0,0,1,0,0,0,0,0,0,5,4.001,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.7721,0,1
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.8842,0,1
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.4842,0,1
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,4.1232,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.7674,0,1
37,2,0,0,2,0,0,0,0,0,32,1,0,1,0,29,0,0,0,0,1,0,0,0,0,0,0,5,4.0645,0,1
24,3,0,0,2,0,0,0,0,0,18,0,0,2,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.6887,0,0
19,2,0,0,2,0,0,0,0,0,14,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.5766,0,1
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.5585,0,1
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.5464,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.8035,0,1
20,2,0,0,2,0,0,0,0,0,15,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.5464,0,0
21,2,0,0,2,0,0,0,0,0,16,0,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.6304,0,0
33,3,0,0,2,0,0,0,0,0,27,0,0,2,0,26,0,0,0,0,1,0,0,0,0,0,0,6,4.1421,0,0
31,3,0,0,2,0,0,0,0,0,25,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,6,4.1313,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.8239,0,1
22,2,0,0,2,0,0,0,0,0,17,0,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.4817,0,0
21,3,0,0,2,0,0,0,0,0,15,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,6,3.5226,0,1
27,3,0,0,2,0,0,0,0,0,21,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,6,3.9582,0,1
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,4.1232,0,1
25,2,0,0,2,0,0,0,0,1,19,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.7533,0,1
25,2,0,0,2,0,0,0,0,0,20,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.6235,0,0
31,2,0,0,3,0,0,0,0,1,24,1,0,1,0,22,1,0,0,0,1,0,0,0,0,0,0,6,4.0424,0,0
27,3,0,0,2,0,0,0,0,7,14,0,0,2,0,20,0,0,0,0,1,0,0,0,0,0,0,6,3.9582,0,0
47,2,1,0,5,0,0,0,0,0,38,1,0,1,0,21,18,0,0,0,1,0,0,0,0,0,0,9,4.0441,0,0
47,2,1,0,4,0,0,0,0,1,38,1,0,1,0,24,15,0,0,0,1,0,0,0,0,0,0,8,4.3149,0,0
25,2,0,0,2,0,0,0,0,0,20,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.6235,0,0
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.8035,0,1
29,2,0,0,4,0,0,0,0,0,21,1,0,1,0,18,1,0,1,0,1,0,0,0,0,0,0,8,3.7883,0,0
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.8573,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.7483,0,1
29,3,0,0,2,0,0,0,0,1,22,0,0,2,0,22,0,0,0,0,1,0,0,0,0,0,0,6,3.9783,0,0
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,4.0535,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.8554,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.8249,0,1
71,1,0,0,4,0,0,0,0,6,59,1,0,0,0,23,40,0,0,0,1,0,0,0,0,0,0,6,4.6807,0,0
34,2,0,0,2,0,0,0,0,0,29,1,0,1,0,26,0,0,0,0,1,0,0,0,0,0,0,5,4.0353,0,1
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.8313,0,1
59,3,5,0,2,0,0,0,0,0,48,0,0,2,1,52,0,0,0,0,1,0,0,0,0,0,0,11,4.1035,0,0
31,4,0,0,2,0,0,0,0,0,24,0,0,3,0,24,0,0,0,0,1,0,0,0,0,0,0,7,3.9378,0,0
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,4.0023,0,1
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.9862,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.8731,0,1
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.4464,0,1
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.9582,0,1
24,2,0,0,2,0,0,0,0,0,19,0,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.5425,1,0
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.7721,0,1
41,3,0,0,2,0,0,0,0,0,35,0,0,1,0,34,0,0,0,0,1,0,0,0,0,0,0,6,4.1316,0,0
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,4.0473,0,1
25,2,1,0,2,0,0,0,0,0,19,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,6,4.0839,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.7337,0,1
23,2,0,0,2,0,0,0,0,0,18,0,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.741,0,0
38,2,0,0,2,0,0,0,0,0,33,1,0,1,0,30,0,0,0,0,1,0,0,0,0,0,0,5,4.1357,0,1
33,2,0,0,2,0,0,0,0,0,28,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,3.8849,0,1
27,2,1,0,3,0,0,0,0,4,16,1,0,1,0,18,1,0,0,0,1,0,0,0,0,0,0,7,4.0323,0,0
22,3,0,0,2,0,0,0,0,0,16,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,6,3.6292,0,1
59,2,2,0,4,0,0,0,0,18,32,0,0,1,0,25,27,0,0,0,1,0,0,0,0,0,0,9,4.6772,0,0
33,3,0,0,2,0,0,0,0,0,27,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,6,4.0815,0,1
33,2,2,0,2,0,0,0,0,0,26,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,7,3.7149,0,1
32,2,0,0,2,0,0,0,0,0,27,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,3.8431,0,1
25,3,0,0,2,0,0,0,0,0,19,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.8333,0,1
33,3,0,0,2,0,0,0,0,0,27,1,0,2,0,25,0,0,0,0,1,0,0,0,0,0,0,6,4.1421,0,1
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.9582,0,1
29,2,0,0,2,0,0,0,0,0,24,0,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.6504,0,0
28,3,0,0,2,0,0,0,0,0,22,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,6,3.8693,0,1
33,3,0,0,2,0,0,0,0,1,26,0,0,2,0,26,0,0,0,0,1,0,0,0,0,0,0,6,3.9832,1,0
119,4,4,0,8,0,0,0,0,16,86,1,0,2,0,44,67,0,0,0,1,0,0,0,0,0,0,17,4.7408,0,0
30,3,0,0,2,0,0,0,0,0,24,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,6,4.0981,0,1
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.4992,0,1
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,4.0603,0,1
21,1,1,0,4,0,0,0,0,0,13,1,0,0,0,10,1,0,1,0,1,0,0,0,0,0,0,8,3.404,0,0
31,4,0,0,2,0,0,0,0,0,24,0,0,3,0,24,0,0,0,0,1,0,0,0,0,0,0,7,3.9621,0,0
16,2,0,0,2,0,0,0,0,0,11,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,0,5,2.9528,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,4.1232,0,1
26,1,1,0,3,0,0,0,0,0,20,1,0,0,0,17,1,0,0,0,1,0,0,0,0,0,0,6,4.027,0,0
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.8492,0,1
33,2,0,0,2,0,0,0,0,0,28,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,3.8014,0,1
25,2,0,0,2,0,0,0,0,0,20,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.7835,0,0
88,3,5,0,4,0,0,0,0,19,56,1,0,1,0,19,61,0,0,0,1,0,0,0,0,0,0,13,4.8359,0,0
19,2,0,0,2,0,0,0,0,0,14,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.4316,0,1
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.404,0,1
26,2,1,0,2,0,0,0,0,0,20,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,6,3.9501,0,1
31,2,0,0,2,0,0,0,0,1,25,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,3.9378,0,1
38,2,0,0,2,0,0,0,0,0,33,1,0,1,0,30,0,0,0,0,1,0,0,0,0,0,0,5,3.9027,0,1
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.6842,0,1
35,1,0,0,3,0,0,0,0,0,30,0,0,0,0,13,15,0,0,0,1,0,0,0,0,0,0,5,4.1072,0,0
21,2,0,0,2,0,0,0,0,6,10,0,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.8802,0,0
29,3,0,0,2,0,0,0,0,5,18,0,0,2,0,22,0,0,0,0,1,0,0,0,0,0,0,6,4.1852,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.9435,0,1
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.7849,0,1
41,2,3,0,3,0,0,0,0,4,28,1,0,1,0,32,1,0,0,0,1,0,0,0,0,0,0,9,4.0739,0,0
34,2,1,0,3,0,0,0,0,6,21,1,0,1,0,25,1,0,0,0,1,0,0,0,0,0,0,7,4.1134,0,0
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.7623,0,1
36,2,0,0,4,0,0,0,0,1,28,1,0,1,0,20,8,0,0,0,1,0,0,0,0,0,0,7,4.128,0,0
49,2,3,0,3,0,0,0,0,3,37,1,0,1,0,40,1,0,0,0,1,0,0,0,0,0,0,9,4.23,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.9484,0,1
34,2,0,0,2,0,0,0,0,0,29,1,0,1,0,26,0,0,0,0,1,0,0,0,0,0,0,5,4.1163,0,1
30,1,0,0,3,0,0,0,0,0,25,1,0,0,0,4,18,0,0,0,1,0,0,0,0,0,0,5,3.8729,0,0
28,2,1,0,2,0,0,0,0,0,22,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,6,3.8213,0,0
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.6635,0,1
25,4,0,0,2,0,0,0,0,2,16,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,7,3.6537,0,1
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.9899,0,1
28,2,0,0,2,0,0,0,0,0,23,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.8518,0,0
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.7544,0,1
31,4,0,0,2,0,0,0,0,0,24,1,0,2,0,23,0,0,0,0,1,0,0,0,0,0,0,7,3.8087,0,1
39,2,0,0,2,0,0,0,0,0,34,1,0,1,0,31,0,0,0,0,1,0,0,0,0,0,0,5,4.3236,0,1
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.5842,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.8253,0,1
41,2,2,0,3,0,0,0,0,5,28,1,0,1,0,32,1,0,0,0,1,0,0,0,0,0,0,8,4.2387,0,0
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.7849,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.6537,0,1
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.7081,0,0
34,2,0,0,3,0,0,0,0,0,28,1,0,1,0,25,1,0,0,0,1,0,0,0,0,0,0,6,3.9987,0,0
47,4,2,0,3,0,0,0,0,5,32,0,0,3,0,39,1,0,0,0,1,0,0,0,0,0,0,10,4.0888,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.7835,0,1
32,2,0,0,2,0,0,0,0,0,27,0,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,4.0542,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,4.1232,0,1
38,2,0,0,2,0,0,0,0,0,33,1,0,1,0,30,0,0,0,0,1,0,0,0,0,0,0,5,4.1158,0,1
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.9952,0,1
19,2,0,0,2,0,0,0,0,0,14,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.5766,0,1
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.9783,0,1
28,2,0,0,2,0,0,0,0,0,23,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.9408,0,0
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,4.1155,0,1
25,3,0,0,2,0,0,0,0,0,19,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.7835,0,1
20,1,0,0,2,0,0,0,0,1,15,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,4,3.6842,0,0
26,2,1,0,2,0,0,0,0,0,20,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,6,3.8253,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.8731,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.8253,0,1
36,2,1,0,2,0,0,0,0,0,30,1,0,1,0,28,0,0,0,0,1,0,0,0,0,0,0,6,4.086,0,1
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.7623,0,1
82,3,0,0,3,0,0,0,0,7,68,0,0,2,0,74,1,0,0,0,1,0,0,0,0,0,0,7,4.8544,0,0
78,2,0,0,3,1,1,0,1,0,69,0,0,0,0,17,9,44,0,2,1,0,0,0,0,0,0,9,4.5739,0,0
25,3,0,0,2,0,0,0,0,0,19,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.8635,0,1
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.7623,0,1
37,2,0,0,2,0,0,0,0,0,32,1,0,1,0,29,0,0,0,0,1,0,0,0,0,0,0,5,3.8101,0,1
103,4,2,0,8,0,0,0,0,14,74,1,0,2,0,44,51,0,0,0,1,0,0,0,0,0,0,15,4.7662,0,0
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.9408,0,1
28,2,0,0,2,0,0,0,0,0,23,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.7709,0,0
34,2,0,0,2,0,0,0,0,0,29,1,0,1,0,26,0,0,0,0,1,0,0,0,0,0,0,5,3.962,0,1
31,2,0,0,3,0,0,0,0,0,25,1,0,1,0,22,1,0,0,0,1,0,0,0,0,0,0,6,3.5758,0,0
27,3,0,0,2,0,0,0,0,0,21,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,6,3.9303,0,1
20,2,0,0,2,0,0,0,0,0,15,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.6842,0,0
31,2,1,0,2,0,0,0,0,0,25,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,6,4.1715,0,1
18,2,0,0,2,0,0,0,0,0,13,1,0,1,0,10,0,0,0,0,1,0,0,0,0,0,0,5,3.3083,0,1
125,9,0,0,11,0,0,4,0,27,73,0,0,0,0,11,107,0,0,0,1,0,0,0,0,0,0,25,4.4504,0,0
34,3,0,0,2,0,0,0,0,0,28,1,0,1,0,26,0,0,0,0,1,0,0,0,0,0,0,6,4.0131,0,1
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,3.889,0,1
23,2,0,0,2,0,0,0,0,0,18,0,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.9149,0,0
34,3,1,0,2,0,0,0,0,0,27,1,0,2,0,26,0,0,0,0,1,0,0,0,0,0,0,7,3.8588,0,1
25,2,0,0,2,0,0,0,0,0,20,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.6235,0,0
22,2,0,0,2,0,0,0,0,0,17,0,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.7888,0,0
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.8797,0,1
30,1,1,0,3,0,0,0,0,0,24,0,0,0,0,22,1,0,0,0,1,0,0,0,0,0,0,6,4.0314,0,0
29,4,0,0,2,0,0,0,0,2,20,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,7,4.1163,0,1
42,2,0,0,3,0,0,0,0,6,30,1,0,1,0,33,1,0,0,0,1,0,0,0,0,0,0,6,4.386,0,0
38,5,0,0,3,0,0,0,0,0,29,0,0,4,0,30,1,0,0,0,1,0,0,0,0,0,0,9,3.7905,0,0
27,2,1,0,2,0,0,0,0,0,21,0,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,6,3.9582,0,0
83,3,0,0,3,0,0,0,0,7,69,1,0,2,0,74,1,0,0,0,1,0,0,0,0,0,0,7,4.7798,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.8842,0,1
24,3,0,0,2,0,0,0,0,0,18,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,6,4.0221,0,1
24,1,0,0,3,0,0,0,0,4,15,1,0,0,0,8,8,0,0,0,1,0,0,0,0,0,0,5,3.8239,0,0
31,3,0,0,2,0,0,0,0,0,25,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,6,3.8002,0,1
25,3,0,0,2,0,0,0,0,0,19,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.7533,0,1
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.882,0,1
28,3,0,0,2,0,0,0,0,0,22,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,6,3.7709,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.9435,0,1
36,2,1,0,3,0,0,0,0,0,29,1,0,1,1,27,1,0,0,0,1,0,0,0,0,0,0,7,4.1206,0,0
47,2,1,0,3,0,0,0,0,0,40,1,0,1,0,38,1,0,0,0,1,0,0,0,0,0,0,7,3.8656,0,0
33,2,0,0,2,0,0,0,0,0,28,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,4.0289,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.9702,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.6368,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.8963,0,1
33,2,0,0,2,0,0,0,0,0,28,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,3.8849,0,1
54,2,3,0,3,0,0,0,0,1,44,1,0,1,1,45,1,0,0,0,1,0,0,0,0,0,0,9,4.1863,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.7035,0,1
22,3,0,0,2,0,0,0,0,0,16,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,6,3.3908,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.9737,0,1
24,3,0,0,2,0,0,0,0,1,17,1,0,2,0,16,0,0,0,0,1,0,0,0,0,0,0,6,4.0221,0,1
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.708,0,1
36,1,0,0,2,0,0,0,0,0,32,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,4,4.086,0,0
191,13,0,0,9,3,5,0,4,41,109,0,1,0,1,13,13,157,0,5,3,4,0,0,0,0,0,41,4.8971,0,0
85,2,0,1,6,0,0,0,0,9,66,1,0,1,0,15,62,0,0,0,1,0,0,0,0,0,0,10,4.7339,0,0
31,3,0,0,2,0,0,0,0,0,25,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,6,3.7357,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.7721,0,1
45,2,2,0,2,0,0,0,0,0,38,1,0,1,0,37,0,0,0,0,1,0,0,0,0,0,0,7,4.2248,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.7406,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.7534,0,1
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.8729,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.6887,0,1
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.8797,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.8963,0,1
97,2,0,0,4,1,3,0,1,5,80,1,0,0,0,19,15,54,0,2,1,0,0,0,0,0,0,12,4.8628,0,0
25,3,0,0,2,0,0,0,0,0,19,0,0,2,0,18,0,0,0,0,1,0,0,0,0,0,0,6,3.7035,0,0
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.9677,0,1
108,1,2,0,12,0,0,0,0,21,71,1,0,0,0,11,89,0,0,0,1,0,0,0,0,0,0,16,4.802,0,0
31,3,0,0,2,0,0,0,0,0,25,0,0,2,0,24,0,0,0,0,1,0,0,0,0,0,0,6,4.0181,0,0
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.5726,0,1
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.6281,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.9312,0,1
31,3,1,0,2,0,0,0,0,0,24,0,0,2,0,24,0,0,0,0,1,0,0,0,0,0,0,7,3.8371,0,0
29,2,0,0,2,0,0,0,0,0,24,0,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.9523,0,0
35,2,0,0,2,0,0,0,0,0,30,1,0,1,0,27,0,0,0,0,1,0,0,0,0,0,0,5,3.9357,0,1
